x0,x1,x2,weight
162.09106136236335,215.2104285071662,64.59851860146192,1.0
163.90188615779098,216.82656453571346,53.00450923417056,1.0
164.68980969549887,214.36962606170002,67.94023367895667,1.0
166.1134099480977,214.71175733742277,62.167150205175254,1.0
163.7562654305673,212.57601344350192,58.53677686053362,1.0
164.80040014730142,215.78710059245358,66.28823685108644,1.0
164.2567243607895,214.2545071611505,55.03357278182892,1.0
163.22403324101845,212.85053972110083,70.03021458332333,1.0
164.13439899644578,214.11873561011467,54.01236080691476,1.0
165.42154153402933,212.9429120641679,59.212636206094544,1.0
163.74858461700376,214.94371240958512,57.72231191932002,1.0
163.46341899407503,214.52862768338719,62.41799695981648,1.0
164.7105684005806,214.85928180946564,57.10472713875957,1.0
164.2813100122103,213.8843494639499,58.478571799461676,1.0
163.830904896153,212.83052730939417,61.163468318433154,1.0
164.24227024198916,212.9266115647598,62.590248884793255,1.0
163.73675281381418,214.608755307522,63.92179041805207,1.0
164.77303408895483,215.69621059626914,54.10220850539612,1.0
165.04639281937497,213.87199982078553,55.92235186125498,1.0
164.065201513433,214.24525737959848,60.55716431831311,1.0
163.47890133741407,215.45763639868002,62.604649805816685,1.0
163.1078074919202,216.04506210552145,69.7557834873173,1.0
165.82283074935708,214.3768850759135,54.92257449961167,1.0
165.69850290512858,214.15363296475266,66.38856295907652,1.0
164.8523261562743,215.53344894820955,62.058169593036396,1.0
165.35062434638937,214.56730993244668,69.20569007669356,1.0
164.77096327090106,214.95879927517055,69.69209109244565,1.0
163.29629211705497,213.28632491324012,65.12332114795444,1.0
163.47092777308328,216.50043109737516,58.20824270336565,1.0
163.89659636675668,216.47975193820622,67.6789115643365,1.0
166.511610138624,215.46285457000124,55.97020918189087,1.0
166.55411613129647,214.28880654077446,64.28861958614637,1.0
165.59130314597118,214.40179981863503,63.34673445889479,1.0
165.56625784976396,214.93323544288148,54.779333654243416,1.0
164.9422893524035,215.8831958084129,56.80349830850756,1.0
164.49441663786976,214.1216563600042,69.5226562495611,1.0
165.31634593520985,214.96427174796696,56.4267572349378,1.0
165.18330036948925,213.88247725106848,60.43549039853614,1.0
164.00820509981855,215.23324320667234,63.159291690239094,1.0
164.43575242261943,214.9528166243875,54.81103006351186,1.0
163.15279358549182,214.99620161299038,61.109705084027034,1.0
165.27908261508955,216.9399546865898,64.99873504211645,1.0
163.73122895275327,215.6738261998217,53.69680055460678,1.0
164.18246657338273,214.48856830640122,68.84305121541122,1.0
163.899296356149,213.73037137306684,59.78407498503722,1.0
163.98057289183532,215.68344583383237,54.87668006534727,1.0
163.49658252578632,214.11898986698142,57.78617535370286,1.0
166.5735832320144,215.5062307186516,60.71409381409034,1.0
163.41861565936725,215.4011728881274,55.27526087021656,1.0
163.0992800814198,215.74483970407815,61.861050666788636,1.0
165.56491000197826,214.87553756466886,64.56049066667784,1.0
163.99302558489728,213.52256706994137,63.68431019857252,1.0
163.8406415140236,213.86726013397566,57.998675089577674,1.0
164.66153033722247,214.20281600047235,53.40158114007429,1.0
164.00043277536454,212.33340675950143,63.40249486230032,1.0
163.04199352259067,213.4524265722974,60.53716300346926,1.0
163.90448818180613,216.09982450713258,53.81205305854714,1.0
164.91110204754662,214.51752709349836,54.435870118458396,1.0
165.1673278387292,214.3852635805036,64.13529036323273,1.0
165.46755533216117,216.72004586100655,66.95897735434635,1.0
164.27486934025498,214.31743073414992,65.77463558659996,1.0
165.29931490892002,215.19694143782345,52.19155738561021,1.0
164.6197250537985,213.81877900252016,61.67596060238058,1.0
164.54590078855446,215.46698881981845,61.862428683120896,1.0
165.4303791403064,214.09039081498992,55.55410632757314,1.0
164.23400148499488,214.5397894978644,62.1720962849398,1.0
166.9033601288883,214.51455276006521,55.4966126047005,1.0
164.29806940249804,214.09321393707975,62.6837449760317,1.0
163.1032541637528,214.62007190592618,61.058870296991266,1.0
164.8762322143977,213.95949384276048,59.08672895848435,1.0
163.2199902692149,214.06349002836365,57.5620302270808,1.0
165.06010122445886,213.40062747990393,64.18232811571436,1.0
166.1385357226888,212.48682488671233,62.40763126105489,1.0
165.32095921322767,213.91937288617362,58.2899785355204,1.0
164.51117060061048,214.25901903232412,58.73127276192878,1.0
162.96804737186744,215.70914147650896,65.6744305673485,1.0
163.83068691899322,213.09038558392334,62.88166198942818,1.0
164.06826320838437,214.69876307504663,58.67969552143891,1.0
165.33558992926763,215.25155905538185,56.648350714846465,1.0
163.26068722280237,212.97387151439077,63.32823450270041,1.0
163.4551919204134,214.04999355742717,57.294767414911846,1.0
164.59148388192787,212.62053010587934,61.22023059113353,1.0
165.16794220203164,214.6452319987705,58.721906748672026,1.0
164.7414513444662,214.95585625736598,46.41337382503114,1.0
166.59996348644813,214.94690323441378,57.01429469522929,1.0
164.25309780300984,215.05055168907504,59.695817911992556,1.0
162.61336671041593,216.62130277308518,59.723634321002024,1.0
165.66422388991322,213.86476006394145,67.95822287839337,1.0
164.93039486708972,215.16565374620131,55.050070776429614,1.0
165.85519646788012,215.24662807626063,66.78556875498938,1.0
164.01596361855584,214.07578279326506,71.79592109558409,1.0
163.5840353554759,214.42086021104754,65.96079442017786,1.0
164.7417761459123,215.13976359147915,58.27909246085001,1.0
165.01410706604494,213.25028305999052,68.56699100525533,1.0
164.52588713306886,213.876631707729,63.60825301732396,1.0
164.1833313908089,213.2225514403231,53.54275007817661,1.0
165.33782433088757,214.3972364735796,59.60782980882219,1.0
165.7217949841737,213.42998410296912,56.62294884284026,1.0
164.25917136901614,214.65116150104294,60.06548035071149,1.0
164.35716398580752,214.4951835096302,59.739811225708515,1.0
163.92444678964563,213.74381692317178,61.648919395784084,1.0
163.7531360952019,213.39945465253498,58.71487635153592,1.0
164.4863841620336,216.81353340902405,56.752836227883215,1.0
165.58731190316692,215.30399824593047,54.331612831145705,1.0
165.41730415560002,213.37292927153254,46.98047641718068,1.0
165.2503707025568,212.80091932828813,62.53100991619396,1.0
163.96004028046022,216.21636070791573,65.61888460374443,1.0
164.19066537434605,213.86897230069718,54.205950591693785,1.0
164.20312854590483,214.27645441654133,58.452869885205956,1.0
164.80075503346978,215.13533140945472,62.02460989213026,1.0
163.879907254291,213.11901843792427,67.09899684767674,1.0
163.9546019936475,213.90451631179084,57.67039104565883,1.0
